ID METEOROLOGIC/Nom/Code postal/Pays/Latitude WSG84/Longitude WSG84
1/L'Abergement-Clémenciat/1400/France/46.15/4.916667
2/L'Abergement-de-Varey/1640/France/46/5.416667
3/Amareins/1090/France/46.083333/4.8
4/Ambérieu-en-Bugey/1500/France/45.95/5.35
5/Ambérieux-en-Dombes/1330/France/46/4.9
6/Ambléon/1300/France/45.75/5.6
7/Ambronay/1500/France/46/5.35
8/Ambutrix/1500/France/45.933333/5.333333
9/Andert-et-Condon/1300/France/45.8/5.65
10/Anglefort/1350/France/45.916667/5.808333
11/Apremont/1100/France/46.208333/5.658333
12/Aranc/1110/France/46/5.5
13/Arandas/1230/France/45.9/5.483333
14/Arbent/1100/France/46.3/5.683333
15/Arbignieu/1300/France/45.733333/5.65
16/Arbigny/1190/France/46.466667/4.966667
17/Argis/1230/France/45.933333/5.483333
18/Armix/1510/France/45.85/5.583333
19/Ars-sur-Formans/1480/France/45.983333/4.816667
20/Artemare/1510/France/45.866667/5.7
21/Asnières-sur-Saône/1570/France/46.383333/4.883333
22/Attignat/1340/France/46.283333/5.166667
23/Bâgé-la-Ville/1380/France/46.316667/4.95
24/Bâgé-le-Châtel/1380/France/46.3/4.933333
25/Balan/1360/France/45.833333/5.1
26/Baneins/1990/France/46.116667/4.9
27/Beaupont/1270/France/46.4/5.266667
28/Bellignat/1810/France/46.25/5.616667
29/Béligneux/1360/France/45.866667/5.116667
30/Bellegarde-sur-Valserine/1200/France/46.1/5.816667
31/Belley/1300/France/45.766667/5.683333
32/Belleydoux/1130/France/46.25/5.766667
33/Bénonces/1470/France/45.833333/5.483333
34/Bény/1370/France/46.333333/5.283333
35/Béon/1350/France/45.833333/5.75
36/Béréziat/1340/France/46.366667/5.05
37/Bettant/1500/France/45.933333/5.366667
38/Bey/1290/France/46.216667/4.85
39/Beynost/1700/France/45.833333/5
40/Billiat/1200/France/46.066667/5.783333
41/Birieux/1330/France/45.95/5.033333
42/Biziat/1290/France/46.216667/4.933333
43/Blyes/1150/France/45.85/5.25
44/Bohas/1250/France/46.166667/5.4
45/La Boisse/1120/France/45.85/5.033333
46/Boissey/1190/France/46.383333/5
47/Bolozon/1450/France/46.2/5.483333
48/Bouligneux/1330/France/46.016667/5
49/Bourg-en-Bresse/1000/France/46.2/5.216667
50/Bourg-Saint-Christophe/1800/France/45.883333/5.166667
51/Bouvent/1100/France/46.283333/5.633333
52/Boyeux-Saint-Jérôme/1640/France/46.033333/5.466667
53/Boz/1190/France/46.4/4.9
54/Brégnier-Cordon/1300/France/45.65/5.616667
55/Brénaz/1260/France/45.95/5.716667
56/Brénod/1110/France/46.066667/5.6
57/Bressolles/1360/France/45.866667/5.1
58/Briord/1470/France/45.783333/5.466667
59/Buellas/1310/France/46.2/5.133333
60/La Burbanche/1510/France/45.85/5.566667
61/Ceignes/1430/France/46.116667/5.5
62/Cerdon/1450/France/46.083333/5.466667
63/Certines/1240/France/46.133333/5.266667
64/Cesseins/1090/France/46.066667/4.833333
65/Cessy/1170/France/46.316667/6.066667
66/Ceyzériat/1250/France/46.166667/5.316667
67/Ceyzérieu/1350/France/45.833333/5.733333
68/Chalamont/1320/France/46/5.166667
69/Chaleins/1480/France/46.033333/4.8
70/Chaley/1230/France/45.95/5.533333
71/Challes/1450/France/46.133333/5.466667
72/Challex/1630/France/46.183333/5.966667
73/Champagne-en-Valromey/1260/France/45.9/5.683333
74/Champdor/1110/France/46.016667/5.6
75/Champfromier/1410/France/46.2/5.816667
76/Chanay/1420/France/46/5.783333
77/Chaneins/1990/France/46.1/4.85
78/Chanoz-Châtenay/1400/France/46.183333/5.033333
79/La Chapelle-du-Châtelard/1240/France/46.066667/5.033333
80/Charancin/1260/France/45.933333/5.633333
81/Charix/1130/France/46.183333/5.683333
82/Charnoz-sur-Ain/1800/France/45.866667/5.216667
83/Château-Gaillard/1500/France/45.966667/5.3
84/Châtenay/1320/France/46.033333/5.2
85/Châtillon-en-Michaille/1200/France/46.133333/5.783333
86/Châtillon-la-Palud/1320/France/45.966667/5.25
87/Châtillon-sur-Chalaronne/1400/France/46.116667/4.966667
88/Chavannes-sur-Reyssouze/1190/France/46.433333/5
89/Chavannes-sur-Suran/1250/France/46.266667/5.416667
90/Chaveyriat/1660/France/46.183333/5.066667
91/Chavornay/1510/France/45.883333/5.7
92/Chazey-Bons/1300/France/45.8/5.683333
93/Chazey-sur-Ain/1150/France/45.9/5.25
94/Cheignieu-La-Balme/1510/France/45.833333/5.616667
95/Chevillard/1430/France/46.116667/5.583333
96/Chevroux/1190/France/46.383333/4.95
97/Chevry/1170/France/46.283333/6.033333
98/Chézery-Forens/1200/France/46.216667/5.883333
99/Civrieux/1390/France/45.916667/4.883333
100/Cize/1250/France/46.2/5.433333
101/Cleyzieu/1230/France/45.9/5.433333
102/Coligny/1270/France/46.383333/5.35
103/Collonges/1550/France/46.133333/5.9
104/Colomieu/1300/France/45.733333/5.616667
105/Conand/1230/France/45.883333/5.466667
106/Condamine/1430/France/46.116667/5.566667
